claim_id,employee_id,amount,expense_category,claim_date,submission_date,receipt_attached,policy_id,approval_status,approved_by
EXP-018898,EMP-62613,760.49,Software,2024-11-02,2024-11-08,True,POL-0017,APPROVED,MGR-7273
EXP-018899,EMP-26482,1868.25,Equipment,2022-08-09,2022-08-20,True,POL-0020,APPROVED,MGR-5683
EXP-018900,EMP-43097,113.16,Accommodation,2024-02-11,2024-02-24,True,POL-0006,APPROVED,MGR-3073
EXP-018901,EMP-21961,4447.9,Training,2024-08-20,2024-08-31,True,POL-0011,APPROVED,MGR-2496
EXP-018902,EMP-70957,431.85,Office Supplies,2023-10-24,2023-10-26,True,POL-0014,APPROVED,MGR-4711
EXP-018903,EMP-41824,104.77,Entertainment,2022-06-19,2022-06-22,True,POL-0005,APPROVED,MGR-8648
EXP-018904,EMP-21348,12733.46,Training,2022-10-16,2022-10-20,True,POL-0019,APPROVED,MGR-5449
EXP-018905,EMP-60682,69.24,Office Supplies,2023-02-28,2023-03-08,False,POL-0010,APPROVED,MGR-9921
EXP-018906,EMP-34963,421.39,Office Supplies,2023-03-18,2023-03-21,True,POL-0005,APPROVED,MGR-3496
EXP-018907,EMP-61926,95.48,Entertainment,2023-06-20,2023-07-04,True,POL-0018,APPROVED,MGR-3910
EXP-018908,EMP-72276,461.45,Office Supplies,2021-04-06,2021-04-06,True,POL-0009,APPROVED,MGR-5188
EXP-018909,EMP-783,815.4,Travel,2024-07-07,2024-07-15,True,POL-0006,APPROVED,MGR-3496
EXP-018910,EMP-22018,1319.35,Office Supplies,2022-09-01,2022-09-15,True,POL-0012,FLAGGED,
EXP-018911,EMP-45769,287.34,Office Supplies,2023-12-02,2023-12-12,True,POL-0006,PENDING,
EXP-018912,EMP-29209,1315.78,Training,2023-03-21,2023-04-03,True,POL-0009,APPROVED,MGR-4619
EXP-018913,EMP-42283,121.59,Entertainment,2023-03-30,2023-04-13,True,POL-0017,APPROVED,MGR-4505
EXP-018914,EMP-55246,45.18,Entertainment,2023-05-01,2023-05-08,True,POL-0012,APPROVED,MGR-5683
EXP-018915,EMP-1973,12623.2,Consulting,2021-07-09,2021-07-10,True,POL-0017,APPROVED,MGR-8247
EXP-018916,EMP-20897,76.34,Software,2021-09-21,2021-09-21,True,POL-0014,APPROVED,MGR-7110
EXP-018917,EMP-70360,274.65,Software,2024-07-10,2024-07-12,True,POL-0016,APPROVED,MGR-3835
EXP-018918,EMP-53956,73.83,Entertainment,2024-08-14,2024-08-22,True,POL-0007,APPROVED,MGR-4730
EXP-018919,EMP-38852,239.64,Office Supplies,2022-03-30,2022-04-11,True,POL-0014,APPROVED,MGR-7488
EXP-018920,EMP-33950,5828.25,Marketing,2022-04-09,2022-04-12,True,POL-0019,APPROVED,MGR-9216
EXP-018921,EMP-54343,347.82,Office Supplies,2023-07-31,2023-08-02,True,POL-0004,PENDING,
EXP-018922,EMP-59340,7271.56,Marketing,2023-10-15,2023-10-18,True,POL-0013,PENDING,
EXP-018923,EMP-24166,7621.48,Consulting,2023-01-17,2023-01-22,True,POL-0014,APPROVED,MGR-2496
EXP-018924,EMP-RM196,5966.12,Marketing,2023-08-22,2023-08-22,True,POL-0011,APPROVED,MGR-8005
EXP-018925,EMP-42630,484.48,Travel,2021-11-26,2021-11-27,True,POL-0011,APPROVED,MGR-4806
EXP-018926,EMP-62345,387.53,Office Supplies,2022-06-03,2022-06-10,True,POL-0012,APPROVED,MGR-8161
EXP-018927,EMP-5852,499.09,Software,2022-07-14,2022-07-16,True,POL-0017,APPROVED,MGR-3796
EXP-018928,EMP-54324,33.73,Office Supplies,2021-11-16,2021-11-22,True,POL-0017,PENDING,
EXP-018929,EMP-32183,607.89,Software,2023-12-14,2023-12-18,True,POL-0002,APPROVED,MGR-3953
EXP-018930,EMP-RM974,65.1,Office Supplies,2023-11-24,2023-11-26,False,POL-0007,PENDING,
EXP-018931,EMP-68141,268.92,Accommodation,2021-01-06,2021-01-13,True,POL-0017,APPROVED,MGR-5449
EXP-018932,EMP-70958,68.7,Meals,2023-10-24,2023-11-06,True,POL-0019,APPROVED,MGR-2668
EXP-018933,EMP-37412,30.94,Meals,2021-12-15,2021-12-25,True,POL-0016,APPROVED,MGR-8005
EXP-018934,EMP-30788,11621.24,Consulting,2023-12-24,2023-12-30,True,POL-0011,APPROVED,MGR-5683
EXP-018935,EMP-62229,93.23,Accommodation,2024-04-11,2024-04-11,True,POL-0009,APPROVED,MGR-9536
EXP-018936,EMP-RM1160,752.0,Software,2023-03-16,2023-03-27,True,POL-0014,APPROVED,MGR-7040
EXP-018937,EMP-56497,201.74,Accommodation,2023-02-15,2023-02-25,False,POL-0010,REJECTED,
EXP-018938,EMP-68596,2110.98,Travel,2021-11-07,2021-11-16,True,POL-0004,APPROVED,MGR-9261
EXP-018939,EMP-59811,2723.66,Marketing,2022-01-04,2022-01-08,True,POL-0006,APPROVED,MGR-2279
EXP-018940,EMP-RM902,31.03,Entertainment,2021-09-25,2021-10-08,True,POL-0002,APPROVED,MGR-2722
EXP-018941,EMP-50360,4310.9,Consulting,2022-06-04,2022-06-06,False,POL-0019,PENDING,
EXP-018942,EMP-17923,12765.95,Marketing,2022-03-02,2022-03-09,True,POL-0011,FLAGGED,
EXP-018943,EMP-44716,34.33,Meals,2023-03-22,2023-03-24,False,POL-0010,APPROVED,MGR-6467
EXP-018944,EMP-22927,2117.96,Equipment,2021-08-10,2021-08-16,True,POL-0013,APPROVED,MGR-3073
EXP-018945,EMP-RM491,1569.35,Travel,2022-02-18,2022-03-03,True,POL-0001,APPROVED,MGR-2279
EXP-018946,EMP-57774,5266.06,Marketing,2024-02-02,2024-02-03,True,POL-0015,APPROVED,MGR-1899
EXP-018947,EMP-15282,6392.06,Marketing,2021-02-08,2021-02-18,True,POL-0007,APPROVED,MGR-4674
EXP-018948,EMP-19836,7381.87,Consulting,2022-08-03,2022-08-15,False,POL-0003,APPROVED,MGR-9921
EXP-018949,EMP-74082,368.68,Travel,2024-12-26,2024-12-28,True,POL-0015,APPROVED,MGR-8115
EXP-018950,EMP-45043,1380.5,Consulting,2022-02-02,2022-02-03,True,POL-0011,APPROVED,MGR-1899
EXP-018951,EMP-15303,143.5,Office Supplies,2021-01-20,2021-01-24,True,POL-0010,APPROVED,MGR-4806
EXP-018952,EMP-11894,3395.85,Training,2021-11-24,2021-12-07,False,POL-0019,APPROVED,MGR-3517
EXP-018953,EMP-45825,407.02,Travel,2022-05-29,2022-06-06,True,POL-0002,APPROVED,MGR-4619
EXP-018954,EMP-56742,26185.27,Consulting,2023-04-14,2023-04-16,True,POL-0011,APPROVED,MGR-7414
EXP-018955,EMP-63133,100.36,Entertainment,2023-08-01,2023-08-05,True,POL-0013,APPROVED,MGR-5449
EXP-018956,EMP-65885,410.83,Office Supplies,2023-12-06,2023-12-20,True,POL-0011,APPROVED,MGR-3073
EXP-018957,EMP-69722,251.81,Office Supplies,2024-03-15,2024-03-16,False,POL-0001,APPROVED,MGR-4730
EXP-018958,EMP-26747,3945.13,Training,2021-12-12,2021-12-26,True,POL-0020,APPROVED,MGR-5683
EXP-018959,EMP-RM871,3021.82,Training,2022-06-25,2022-07-01,True,POL-0003,APPROVED,EMP-RM871
EXP-018960,EMP-30884,103.99,Accommodation,2022-04-02,2022-04-05,True,POL-0001,APPROVED,MGR-8925
EXP-018961,EMP-7582,2153.41,Travel,2021-08-25,2021-09-05,True,POL-0014,APPROVED,MGR-3073
EXP-018962,EMP-3940,257.96,Office Supplies,2021-10-31,2021-11-05,True,POL-0011,APPROVED,MGR-4711
EXP-018963,EMP-RM740,113.53,Accommodation,2022-09-21,2022-10-02,True,POL-0011,APPROVED,MGR-8005
EXP-018964,EMP-37721,5485.05,Marketing,2022-06-23,2022-07-05,True,POL-0007,APPROVED,MGR-3835
EXP-018965,EMP-31908,2292.84,Training,2022-02-01,2022-02-06,True,POL-0016,APPROVED,MGR-2668
EXP-018966,EMP-71148,7651.66,Consulting,2024-10-03,2024-10-16,True,POL-0019,APPROVED,MGR-5683
EXP-018967,EMP-27689,16765.14,Consulting,2021-07-14,2021-07-27,True,POL-0005,FLAGGED,
EXP-018968,EMP-59109,24.49,Entertainment,2022-10-19,2022-10-25,True,POL-0018,APPROVED,MGR-9004
EXP-018969,EMP-28317,1096.75,Office Supplies,2023-01-10,2023-01-18,True,POL-0005,APPROVED,MGR-3796
EXP-018970,EMP-69479,784.54,Software,2021-05-17,2021-05-26,True,POL-0017,APPROVED,MGR-9921
EXP-018971,EMP-71260,65.7,Meals,2023-08-05,2023-08-10,True,POL-0016,APPROVED,MGR-5449
EXP-018972,EMP-68107,1407.8,Training,2022-11-05,2022-11-18,True,POL-0014,APPROVED,MGR-9216
EXP-018973,EMP-51623,4914.84,Consulting,2022-06-13,2022-06-25,False,POL-0018,APPROVED,MGR-3073
EXP-018974,EMP-4373,166.44,Entertainment,2024-12-08,2024-12-08,True,POL-0011,APPROVED,MGR-6032
EXP-018975,EMP-47515,69.25,Accommodation,2021-04-21,2021-04-28,True,POL-0003,APPROVED,MGR-4674
EXP-018976,EMP-52319,903.88,Equipment,2023-02-03,2023-02-13,True,POL-0018,APPROVED,MGR-3910
EXP-018977,EMP-35221,752.77,Travel,2023-01-13,2023-01-26,True,POL-0016,APPROVED,MGR-2668
EXP-018978,EMP-30766,60.31,Entertainment,2022-12-15,2022-12-18,False,POL-0003,PENDING,
EXP-018979,EMP-38841,146.55,Software,2023-08-30,2023-09-05,True,POL-0013,APPROVED,MGR-8115
EXP-018980,EMP-7746,69.91,Meals,2024-01-27,2024-02-07,True,POL-0018,APPROVED,MGR-8005
EXP-018981,EMP-44386,212.78,Office Supplies,2023-09-15,2023-09-19,True,POL-0010,APPROVED,MGR-8247
EXP-018982,EMP-27984,1829.58,Travel,2022-05-22,2022-05-23,True,POL-0004,APPROVED,MGR-3024
EXP-018983,EMP-48088,585.73,Software,2023-01-19,2023-02-01,True,POL-0014,APPROVED,MGR-4505
EXP-018984,EMP-RM1306,11938.47,Consulting,2022-07-30,2022-08-09,True,POL-0002,APPROVED,MGR-7273
EXP-018985,EMP-5495,909.4,Equipment,2021-03-19,2021-04-01,True,POL-0018,APPROVED,MGR-4674
EXP-018986,EMP-35559,460.81,Travel,2023-09-08,2023-09-17,True,POL-0009,APPROVED,MGR-3748
EXP-018987,EMP-RM1203,1230.52,Marketing,2021-09-14,2021-09-22,False,POL-0009,PENDING,
EXP-018988,EMP-70803,53.06,Meals,2023-12-27,2024-01-06,True,POL-0011,APPROVED,MGR-7273
EXP-018989,EMP-50297,204.36,Office Supplies,2023-01-16,2023-01-18,True,POL-0007,APPROVED,MGR-3748
EXP-018990,EMP-48112,121.33,Office Supplies,2021-03-17,2021-03-19,True,POL-0013,APPROVED,MGR-4806
EXP-018991,EMP-73723,371.1,Office Supplies,2021-05-15,2021-05-26,True,POL-0005,PENDING,
EXP-018992,EMP-40591,341.45,Software,2021-02-12,2021-02-19,True,POL-0015,PENDING,
EXP-018993,EMP-42870,1139.77,Equipment,2023-11-06,2023-11-17,True,POL-0018,APPROVED,MGR-8115
EXP-018994,EMP-RM403,83.17,Accommodation,2024-12-01,2024-12-12,True,POL-0012,APPROVED,MGR-2722
EXP-018995,EMP-29701,31.95,Meals,2023-07-11,2023-07-14,True,POL-0014,PENDING,
EXP-018996,EMP-57025,5173.23,Marketing,2024-01-07,2024-01-20,True,POL-0008,APPROVED,MGR-4911
EXP-018997,EMP-68279,2457.08,Equipment,2024-11-29,2024-12-03,False,POL-0015,APPROVED,MGR-6467
EXP-018998,EMP-57712,7226.88,Marketing,2022-09-18,2022-09-23,True,POL-0003,APPROVED,MGR-6032
EXP-018999,EMP-49339,1912.46,Training,2021-03-03,2021-03-03,False,POL-0016,PENDING,
EXP-019000,EMP-32951,1290.0,Equipment,2023-09-27,2023-09-30,False,POL-0008,PENDING,
EXP-019001,EMP-27912,472.68,Office Supplies,2022-09-21,2022-10-01,True,POL-0007,APPROVED,MGR-3073
EXP-019002,EMP-56509,471.76,Software,2022-03-15,2022-03-28,True,POL-0005,APPROVED,MGR-1877
EXP-019003,EMP-12031,80.19,Office Supplies,2022-01-18,2022-01-21,True,POL-0017,PENDING,
EXP-019004,EMP-24638,234.64,Office Supplies,2024-03-06,2024-03-11,True,POL-0010,PENDING,
EXP-019005,EMP-74496,2432.83,Training,2021-09-26,2021-10-09,True,POL-0008,APPROVED,MGR-9261
EXP-019006,EMP-6384,145.95,Accommodation,2022-06-07,2022-06-17,True,POL-0013,APPROVED,MGR-1012
EXP-019007,EMP-2399,40.68,Software,2023-05-27,2023-06-01,True,POL-0011,APPROVED,MGR-4730
EXP-019008,EMP-62610,310.93,Consulting,2024-08-05,2024-08-13,True,POL-0011,APPROVED,MGR-3767
EXP-019009,EMP-31394,88.79,Office Supplies,2024-11-18,2024-12-01,True,POL-0003,APPROVED,MGR-9921
EXP-019010,EMP-55355,426.34,Marketing,2022-08-11,2022-08-20,True,POL-0012,APPROVED,MGR-4619
EXP-019011,EMP-1979,104.91,Entertainment,2021-07-22,2021-07-26,True,POL-0007,APPROVED,MGR-4806
EXP-019012,EMP-71849,148.48,Accommodation,2022-08-30,2022-09-10,True,POL-0001,APPROVED,MGR-4911
EXP-019013,EMP-8900,462.81,Training,2023-10-12,2023-10-22,True,POL-0009,APPROVED,MGR-8247
EXP-019014,EMP-17232,188.66,Entertainment,2022-04-10,2022-04-19,True,POL-0008,APPROVED,MGR-6637
EXP-019015,EMP-58008,277.27,Accommodation,2022-11-04,2022-11-18,True,POL-0002,APPROVED,MGR-3910
EXP-019016,EMP-47758,284.28,Training,2023-01-17,2023-01-30,True,POL-0001,PENDING,
EXP-019017,EMP-45299,2394.24,Equipment,2022-03-27,2022-04-03,True,POL-0005,APPROVED,MGR-6637
EXP-019018,EMP-18626,94.8,Office Supplies,2023-05-25,2023-06-03,False,POL-0008,APPROVED,MGR-5449
EXP-019019,EMP-RM1036,104.77,Entertainment,2023-09-23,2023-09-27,True,POL-0008,APPROVED,MGR-2279
EXP-019020,EMP-5017,253.44,Accommodation,2024-03-10,2024-03-19,False,POL-0020,PENDING,
EXP-019021,EMP-49422,995.73,Travel,2022-07-22,2022-08-05,True,POL-0009,APPROVED,MGR-4730
EXP-019022,EMP-59921,2554.34,Equipment,2021-08-22,2021-08-23,True,POL-0003,APPROVED,MGR-8247
EXP-019023,EMP-33970,116.62,Entertainment,2024-08-31,2024-09-12,True,POL-0014,APPROVED,MGR-4806
EXP-019024,EMP-38781,3648.16,Training,2021-10-06,2021-10-13,True,POL-0003,APPROVED,MGR-2722
EXP-019025,EMP-22634,45.25,Meals,2023-06-19,2023-06-30,True,POL-0007,APPROVED,MGR-6032
EXP-019026,EMP-65127,311.79,Office Supplies,2023-11-03,2023-11-12,True,POL-0007,APPROVED,MGR-9216
EXP-019027,EMP-RM694,279.02,Office Supplies,2022-11-07,2022-11-14,True,POL-0018,APPROVED,MGR-2060
EXP-019028,EMP-56376,3310.31,Training,2022-04-22,2022-04-23,True,POL-0004,APPROVED,MGR-1012
EXP-019029,EMP-35226,613.78,Software,2022-10-05,2022-10-09,True,POL-0006,APPROVED,MGR-3910
EXP-019030,EMP-61032,123.23,Entertainment,2022-10-12,2022-10-12,True,POL-0003,APPROVED,MGR-3910
EXP-019031,EMP-8737,1691.93,Travel,2021-10-13,2021-10-23,True,POL-0011,APPROVED,MGR-3796
EXP-019032,EMP-RM803,47.91,Software,2023-07-28,2023-08-05,True,POL-0020,APPROVED,MGR-2413
EXP-019033,EMP-34003,623.13,Software,2024-05-12,2024-05-14,True,POL-0001,APPROVED,MGR-4806
EXP-019034,EMP-RM180,1286.71,Equipment,2024-01-10,2024-01-15,True,POL-0020,APPROVED,MGR-9004
EXP-019035,EMP-18960,150.59,Entertainment,2022-11-03,2022-11-06,True,POL-0008,APPROVED,MGR-4619
EXP-019036,EMP-RM944,2072.06,Travel,2022-02-26,2022-03-04,True,POL-0018,PENDING,
EXP-019037,EMP-RM342,239.23,Accommodation,2021-04-04,2021-04-13,True,POL-0001,APPROVED,MGR-6032
EXP-019038,EMP-43700,856.26,Software,2022-01-09,2022-01-12,True,POL-0001,APPROVED,MGR-7110
EXP-019039,EMP-10916,2615.94,Equipment,2023-01-28,2023-01-31,True,POL-0020,APPROVED,MGR-2279
EXP-019040,EMP-RM112,455.71,Software,2024-07-21,2024-08-03,True,POL-0013,APPROVED,MGR-4619
EXP-019041,EMP-38526,1051.5,Marketing,2021-08-23,2021-09-02,True,POL-0019,APPROVED,MGR-5449
EXP-019042,EMP-32076,160.06,Travel,2024-09-11,2024-09-18,True,POL-0017,APPROVED,MGR-3767
EXP-019043,EMP-54404,1850.74,Travel,2023-03-04,2023-03-15,True,POL-0005,APPROVED,MGR-2668
EXP-019044,EMP-63537,26.13,Meals,2024-09-19,2024-09-25,True,POL-0014,APPROVED,MGR-2413
EXP-019045,EMP-48498,441.97,Office Supplies,2024-01-15,2024-01-16,True,POL-0017,PENDING,
EXP-019046,EMP-35154,651.44,Software,2023-06-08,2023-06-12,True,POL-0017,APPROVED,MGR-2060
EXP-019047,EMP-19877,12930.91,Consulting,2023-03-09,2023-03-18,True,POL-0012,APPROVED,MGR-7209
EXP-019048,EMP-513,3981.9,Training,2023-02-05,2023-02-05,True,POL-0007,APPROVED,MGR-1012
EXP-019049,EMP-63737,631.04,Software,2024-03-13,2024-03-16,False,POL-0010,PENDING,
EXP-019050,EMP-18598,1471.78,Travel,2023-07-18,2023-07-21,True,POL-0018,APPROVED,MGR-3517
EXP-019051,EMP-RM884,1215.32,Travel,2021-05-13,2021-05-19,False,POL-0012,APPROVED,MGR-8005
EXP-019052,EMP-45044,35.77,Accommodation,2024-07-05,2024-07-05,True,POL-0016,APPROVED,MGR-7414
EXP-019053,EMP-RM951,141.69,Entertainment,2021-01-16,2021-01-26,True,POL-0017,PENDING,
EXP-019054,EMP-38802,23.28,Meals,2022-08-11,2022-08-18,True,POL-0011,APPROVED,MGR-6345
EXP-019055,EMP-RM1467,61.79,Accommodation,2021-03-17,2021-03-29,True,POL-0016,APPROVED,MGR-2060
EXP-019056,EMP-33776,149.27,Entertainment,2022-10-14,2022-10-26,True,POL-0004,APPROVED,MGR-4730
EXP-019057,EMP-65667,8760.45,Consulting,2023-02-04,2023-02-04,True,POL-0020,APPROVED,MGR-1899
EXP-019058,EMP-4983,565.34,Software,2023-10-18,2023-10-20,True,POL-0015,PENDING,
EXP-019059,EMP-27345,52.67,Accommodation,2022-11-27,2022-12-02,True,POL-0001,APPROVED,MGR-4505
EXP-019060,EMP-35735,9894.53,Consulting,2022-10-05,2022-10-05,True,POL-0001,APPROVED,MGR-3910
EXP-019061,EMP-51967,139.89,Entertainment,2022-10-14,2022-10-20,True,POL-0011,APPROVED,MGR-8115
EXP-019062,EMP-12710,13.94,Office Supplies,2023-12-23,2023-12-29,True,POL-0002,APPROVED,MGR-5188
EXP-019063,EMP-12251,542.94,Marketing,2024-03-03,2024-03-08,True,POL-0018,APPROVED,MGR-3748
EXP-019064,EMP-42687,282.36,Accommodation,2022-02-26,2022-03-05,True,POL-0010,PENDING,
EXP-019065,EMP-RM179,1190.39,Travel,2024-05-04,2024-05-12,True,POL-0003,APPROVED,MGR-9536
EXP-019066,EMP-35637,507.67,Equipment,2023-05-03,2023-05-13,True,POL-0004,APPROVED,MGR-8648
EXP-019067,EMP-65441,71.98,Software,2023-01-25,2023-02-03,True,POL-0009,APPROVED,MGR-9261
EXP-019068,EMP-36683,353.26,Travel,2024-08-23,2024-09-03,True,POL-0019,APPROVED,MGR-8115
EXP-019069,EMP-23516,903.21,Equipment,2024-01-18,2024-01-27,False,POL-0002,REJECTED,
EXP-019070,EMP-28253,4163.43,Marketing,2021-12-21,2021-12-31,True,POL-0008,APPROVED,MGR-2496
EXP-019071,EMP-29078,256.34,Office Supplies,2024-08-06,2024-08-06,True,POL-0010,APPROVED,MGR-2060
EXP-019072,EMP-66681,70.18,Entertainment,2023-11-29,2023-12-12,False,POL-0007,PENDING,
EXP-019073,EMP-RM1319,50.02,Accommodation,2022-03-21,2022-03-27,True,POL-0009,APPROVED,MGR-3517
EXP-019074,EMP-22340,35.94,Meals,2024-01-25,2024-02-08,True,POL-0007,APPROVED,MGR-1899
EXP-019075,EMP-1186,1757.53,Equipment,2021-06-08,2021-06-19,True,POL-0003,APPROVED,MGR-7110
EXP-019076,EMP-30420,9521.05,Consulting,2022-10-30,2022-11-01,True,POL-0003,APPROVED,MGR-1877
EXP-019077,EMP-12407,162.61,Training,2021-03-10,2021-03-17,True,POL-0011,APPROVED,MGR-8161
EXP-019078,EMP-53601,7574.53,Marketing,2022-10-08,2022-10-19,True,POL-0004,APPROVED,MGR-7488
EXP-019079,EMP-3132,1060.07,Training,2021-10-13,2021-10-19,True,POL-0013,PENDING,
EXP-019080,EMP-43015,402.44,Software,2024-07-31,2024-08-12,True,POL-0007,APPROVED,MGR-1877
EXP-019081,EMP-20741,70.57,Office Supplies,2024-06-29,2024-07-09,True,POL-0006,APPROVED,MGR-8115
EXP-019082,EMP-52780,66.17,Meals,2021-02-27,2021-03-03,True,POL-0013,APPROVED,MGR-4619
EXP-019083,EMP-30063,75.12,Accommodation,2021-08-26,2021-09-01,True,POL-0018,PENDING,
EXP-019084,EMP-63921,1317.7,Equipment,2023-06-12,2023-06-25,False,POL-0012,PENDING,
EXP-019085,EMP-26896,132.47,Office Supplies,2024-04-12,2024-04-17,True,POL-0002,APPROVED,MGR-8648
EXP-019086,EMP-41375,2788.23,Equipment,2024-05-08,2024-05-10,True,POL-0012,APPROVED,MGR-9216
EXP-019087,EMP-60998,4186.14,Consulting,2022-08-22,2022-08-26,True,POL-0016,APPROVED,MGR-6467
EXP-019088,EMP-51051,7972.41,Consulting,2024-08-07,2024-08-16,True,POL-0018,APPROVED,MGR-5188
EXP-019089,EMP-9619,5336.97,Consulting,2024-06-13,2024-06-24,True,POL-0006,APPROVED,MGR-3496
EXP-019090,EMP-RM624,37.17,Entertainment,2023-12-20,2023-12-25,True,POL-0011,APPROVED,MGR-1899
EXP-019091,EMP-1721,205.36,Accommodation,2023-12-24,2024-01-07,True,POL-0011,APPROVED,MGR-4505
EXP-019092,EMP-54986,791.39,Travel,2024-08-11,2024-08-11,True,POL-0012,APPROVED,MGR-7110
EXP-019093,EMP-7909,1854.37,Equipment,2024-11-09,2024-11-16,True,POL-0016,APPROVED,MGR-3767
EXP-019094,EMP-57410,536.4,Travel,2021-04-05,2021-04-07,False,POL-0020,PENDING,
EXP-019095,EMP-17767,374.79,Office Supplies,2021-12-23,2022-01-06,True,POL-0011,APPROVED,MGR-8925
EXP-019096,EMP-38349,2665.95,Training,2022-01-05,2022-01-18,True,POL-0001,APPROVED,MGR-4619
EXP-019097,EMP-49972,419.74,Office Supplies,2024-09-03,2024-09-10,True,POL-0015,PENDING,
EXP-019098,EMP-73824,18.35,Meals,2023-03-10,2023-03-12,True,POL-0011,PENDING,
EXP-019099,EMP-33654,416.56,Office Supplies,2023-10-31,2023-11-06,True,POL-0003,PENDING,
EXP-019100,EMP-8570,41.9,Meals,2022-09-10,2022-09-11,True,POL-0005,APPROVED,MGR-9921
EXP-019101,EMP-69074,64.16,Entertainment,2022-04-19,2022-04-24,True,POL-0001,APPROVED,MGR-3496
EXP-019102,EMP-51796,362.66,Software,2024-08-21,2024-08-30,True,POL-0018,APPROVED,MGR-6467
EXP-019103,EMP-4963,886.51,Software,2024-08-20,2024-08-29,False,POL-0001,PENDING,
EXP-019104,EMP-41176,495.58,Travel,2022-08-18,2022-08-27,True,POL-0014,APPROVED,MGR-5683
EXP-019105,EMP-RM125,169.43,Software,2023-05-12,2023-05-19,False,POL-0005,APPROVED,MGR-8161
EXP-019106,EMP-11645,357.08,Software,2022-09-27,2022-09-30,True,POL-0006,APPROVED,MGR-8115
EXP-019107,EMP-12481,1487.02,Marketing,2021-11-20,2021-11-27,True,POL-0007,APPROVED,MGR-4505
EXP-019108,EMP-13271,115.62,Office Supplies,2023-08-21,2023-08-23,True,POL-0015,APPROVED,MGR-9921
EXP-019109,EMP-47630,470.05,Software,2021-02-06,2021-02-12,True,POL-0017,APPROVED,MGR-4806
EXP-019110,EMP-18970,438.61,Office Supplies,2024-12-17,2024-12-21,True,POL-0003,APPROVED,MGR-2496
EXP-019111,EMP-40125,2273.67,Training,2024-12-20,2024-12-25,True,POL-0013,APPROVED,MGR-9536
EXP-019112,EMP-36203,376.23,Office Supplies,2024-11-13,2024-11-16,True,POL-0005,PENDING,
EXP-019113,EMP-749,69.79,Software,2021-06-18,2021-07-01,True,POL-0010,APPROVED,MGR-4711
EXP-019114,EMP-54434,68.11,Meals,2022-09-28,2022-10-01,True,POL-0016,APPROVED,MGR-3910
EXP-019115,EMP-12697,343.9,Equipment,2022-04-03,2022-04-13,True,POL-0005,APPROVED,MGR-3496
EXP-019116,EMP-RM582,19.98,Meals,2024-09-23,2024-09-27,True,POL-0013,APPROVED,MGR-8161
EXP-019117,EMP-64542,3379.98,Consulting,2021-10-15,2021-10-16,True,POL-0012,APPROVED,MGR-3496
EXP-019118,EMP-41721,152.3,Entertainment,2024-05-08,2024-05-22,True,POL-0009,APPROVED,MGR-9921
EXP-019119,EMP-63609,1529.64,Travel,2022-10-12,2022-10-18,True,POL-0003,APPROVED,MGR-3024
EXP-019120,EMP-67202,1943.5,Equipment,2021-11-10,2021-11-13,True,POL-0009,PENDING,
EXP-019121,EMP-23035,4225.81,Marketing,2022-08-26,2022-08-26,True,POL-0020,APPROVED,MGR-4619
EXP-019122,EMP-15594,52.49,Meals,2023-02-21,2023-03-07,True,POL-0020,APPROVED,MGR-4619
EXP-019123,EMP-70459,226.61,Software,2022-05-28,2022-06-02,True,POL-0011,APPROVED,EMP-70459
EXP-019124,EMP-42990,4137.9,Training,2021-01-30,2021-02-07,False,POL-0003,PENDING,
EXP-019125,EMP-7697,436.27,Software,2022-02-08,2022-02-15,True,POL-0015,APPROVED,MGR-4619
EXP-019126,EMP-9673,43.39,Travel,2024-10-22,2024-11-01,True,POL-0017,APPROVED,MGR-6032
EXP-019127,EMP-RM833,245.33,Accommodation,2023-11-14,2023-11-17,False,POL-0003,PENDING,
EXP-019128,EMP-2625,2776.66,Training,2021-08-03,2021-08-06,True,POL-0017,APPROVED,MGR-3953
EXP-019129,EMP-27700,2267.43,Training,2024-02-06,2024-02-11,False,POL-0001,PENDING,
EXP-019130,EMP-31541,130.99,Entertainment,2022-06-25,2022-07-01,True,POL-0018,APPROVED,MGR-1899
EXP-019131,EMP-48020,6328.32,Marketing,2024-11-26,2024-12-02,True,POL-0002,PENDING,
EXP-019132,EMP-63772,7967.99,Marketing,2024-09-27,2024-10-06,True,POL-0015,APPROVED,MGR-1899
EXP-019133,EMP-RM079,1925.94,Travel,2021-12-12,2021-12-25,True,POL-0020,APPROVED,MGR-1877
EXP-019134,EMP-168,36.5,Equipment,2023-04-29,2023-04-30,True,POL-0001,APPROVED,MGR-9261
EXP-019135,EMP-27551,69.76,Meals,2024-02-14,2024-02-19,True,POL-0016,APPROVED,MGR-4674
EXP-019136,EMP-48863,213.69,Accommodation,2024-02-27,2024-03-03,True,POL-0002,APPROVED,MGR-4505
EXP-019137,EMP-34810,112.52,Equipment,2023-07-13,2023-07-15,True,POL-0018,APPROVED,MGR-7209
EXP-019138,EMP-40867,728.57,Software,2021-06-29,2021-07-02,True,POL-0014,APPROVED,MGR-9261
EXP-019139,EMP-RM674,13698.18,Consulting,2022-08-03,2022-08-15,True,POL-0008,APPROVED,MGR-4674
EXP-019140,EMP-64517,441.72,Travel,2023-06-09,2023-06-17,True,POL-0010,PENDING,
EXP-019141,EMP-61438,167.41,Office Supplies,2022-03-24,2022-03-24,False,POL-0015,PENDING,
