transaction_id,transaction_date,vendor_id,amount,currency,transaction_type,risk_score,status
TXN-843009,2021-04-08,VND-00847,4631.87,USD,REFUND,0.807,COMPLETED
TXN-809247,2023-07-02,VND-01565,1975.0,USD,PAYMENT,0.552,COMPLETED
TXN-C292324658,2021-04-29,VND-00201,236638.41,EUR,ADVANCE,0.132,COMPLETED
TXN-955481,2021-10-24,VND-04781,51980.44,USD,TRANSFER,0.842,COMPLETED
TXN-C458705799,2020-10-10,VND-00454,2713.67,GBP,REIMBURSEMENT,0.563,COMPLETED
TXN-C148843855,2020-10-15,VND-00212,247277.03,EUR,ADVANCE,0.319,COMPLETED
TXN-C2074173925,2024-11-25,VND-04968,77711.41,USD,REIMBURSEMENT,0.935,COMPLETED
TXN-C1250950517,2021-01-26,VND-03331,4891.21,EUR,SETTLEMENT,0.68,COMPLETED
TXN-C943373375,2020-05-22,VND-00602,3512.05,USD,REFUND,0.846,COMPLETED
TXN-C861988314,2023-08-10,VND-03212,72269.03,EUR,SETTLEMENT,0.299,COMPLETED
TXN-C423009019,2022-09-08,VND-04337,22537.32,EUR,PURCHASE,0.922,COMPLETED
TXN-C1595094837,2022-02-04,VND-02237,467.06,AUD,PURCHASE,0.611,FLAGGED
TXN-C41155230,2020-03-17,VND-03198,464557.45,SGD,PURCHASE,0.601,COMPLETED
TXN-C1647021964,2024-04-20,VND-02362,93630.79,USD,ADVANCE,0.563,PENDING
TXN-336509,2023-10-10,VND-03191,4929.81,USD,PURCHASE,0.514,COMPLETED
TXN-C752011518,2022-10-22,VND-03235,14344.03,SGD,TRANSFER,0.888,COMPLETED
TXN-C325175893,2023-07-18,VND-04265,287110.24,USD,REIMBURSEMENT,0.496,COMPLETED
TXN-C1361205226,2023-11-22,VND-04855,7321.33,USD,ADVANCE,0.564,COMPLETED
TXN-C1875021403,2024-03-26,VND-03866,212479.97,INR,SETTLEMENT,0.454,COMPLETED
TXN-350115,2021-05-19,VND-02626,108112.14,GBP,PAYMENT,0.757,COMPLETED
TXN-360672,2023-04-24,VND-03947,31154.57,EUR,REIMBURSEMENT,0.914,COMPLETED
TXN-785822,2023-09-26,VND-00869,21252.17,USD,INVOICE,0.91,COMPLETED
TXN-C226390124,2020-10-29,VND-02576,5513.76,USD,ADVANCE,0.499,COMPLETED
TXN-C1975911215,2024-10-20,VND-04496,257025.7,GBP,PAYMENT,0.928,COMPLETED
TXN-C348399849,2020-04-05,VND-01395,1933.49,INR,TRANSFER,0.203,COMPLETED
TXN-C270216669,2024-03-22,VND-01552,4227.54,USD,REIMBURSEMENT,0.787,COMPLETED
TXN-984674,2023-06-25,VND-02223,269873.07,USD,REIMBURSEMENT,0.286,COMPLETED
TXN-C626314803,2020-04-03,VND-03498,259613.76,EUR,TRANSFER,0.345,COMPLETED
TXN-C1975247773,2023-09-15,VND-01396,247199.96,USD,INVOICE,0.303,COMPLETED
TXN-C1113788073,2022-08-20,VND-02749,1946.35,CAD,INVOICE,0.532,FLAGGED
TXN-C1569191547,2022-08-13,VND-04906,80766.4,AUD,ADVANCE,0.245,COMPLETED
TXN-749230,2020-07-27,VND-04345,6464.37,AUD,REFUND,0.515,COMPLETED
TXN-C1521653862,2022-04-07,VND-02960,6007.54,EUR,REIMBURSEMENT,0.834,COMPLETED
TXN-961581,2020-07-21,VND-04732,388638.51,USD,PURCHASE,0.062,COMPLETED
TXN-C727050829,2024-11-10,VND-00669,463909.08,USD,PURCHASE,0.096,COMPLETED
TXN-C745675701,2022-07-17,VND-03497,233826.09,USD,ADVANCE,0.855,COMPLETED
TXN-266810,2023-05-14,VND-00231,154321.09,USD,PAYMENT,0.64,COMPLETED
TXN-C1147964530,2022-07-24,VND-04605,552385.77,USD,INVOICE,0.849,COMPLETED
TXN-219672,2020-06-19,VND-00363,37311.75,USD,SETTLEMENT,0.837,FLAGGED
TXN-241890,2022-07-05,VND-04297,198833.48,USD,INVOICE,0.648,COMPLETED
TXN-748754,2023-08-23,VND-04064,1435.55,CAD,REFUND,0.207,COMPLETED
TXN-859516,2021-10-02,VND-01225,17757.06,EUR,INVOICE,0.704,REVERSED
TXN-209490,2020-07-04,VND-01415,16338.22,USD,TRANSFER,0.156,COMPLETED
TXN-C116376601,2022-07-13,VND-01471,407804.52,USD,ADVANCE,0.929,COMPLETED
TXN-C909476887,2020-05-28,VND-03118,426.96,USD,ADVANCE,0.507,COMPLETED
TXN-C896430500,2023-11-04,VND-03169,523.95,EUR,REIMBURSEMENT,0.263,COMPLETED
TXN-C720261698,2023-06-09,VND-00850,464263.66,EUR,SETTLEMENT,0.825,COMPLETED
TXN-C278254138,2022-06-10,VND-02251,1336425.3,AUD,SETTLEMENT,1.0,PENDING
TXN-C1807613814,2020-01-03,VND-04637,120329.85,EUR,REFUND,0.708,COMPLETED
TXN-C1198643723,2023-11-22,VND-04192,69662.72,USD,SETTLEMENT,0.175,COMPLETED
TXN-C220432328,2020-04-29,VND-04404,8496.11,EUR,PAYMENT,0.307,COMPLETED
TXN-C1445905688,2021-08-26,VND-02422,81517.36,USD,PAYMENT,0.644,COMPLETED
TXN-C1244815033,2024-06-28,VND-00262,16630.24,USD,REIMBURSEMENT,0.863,COMPLETED
TXN-770630,2023-08-07,VND-01581,193464.8,USD,PAYMENT,0.216,COMPLETED
TXN-C766138393,2021-04-16,VND-01181,138623.66,AUD,PURCHASE,0.449,COMPLETED
TXN-910286,2024-07-17,VND-03162,38907.52,GBP,REIMBURSEMENT,0.29,COMPLETED
TXN-C732230910,2023-04-28,VND-01730,2057.28,GBP,INVOICE,0.613,FLAGGED
TXN-C626889335,2020-09-08,VND-01750,93354.93,EUR,PAYMENT,0.83,COMPLETED
TXN-C799260198,2024-07-16,VND-03258,14390.28,EUR,REFUND,0.809,COMPLETED
TXN-949886,2022-12-07,VND-01316,720039.58,USD,REFUND,0.671,COMPLETED
TXN-C1532971575,2022-04-19,VND-04008,32374.69,EUR,ADVANCE,0.535,COMPLETED
TXN-C859156431,2024-10-23,VND-01451,6474.18,USD,REFUND,0.282,COMPLETED
TXN-169728,2023-06-15,VND-00895,427849.66,EUR,SETTLEMENT,0.247,COMPLETED
TXN-C1999135802,2024-08-09,VND-00059,24512.51,USD,SETTLEMENT,0.33,COMPLETED
TXN-C1784383452,2022-12-11,VND-03217,127855.63,INR,INVOICE,0.447,COMPLETED
TXN-C1176287134,2020-01-12,VND-01962,41561.53,EUR,ADVANCE,0.69,COMPLETED
TXN-C418924007,2022-08-28,VND-03349,9996.18,USD,PAYMENT,0.98,PENDING
TXN-472325,2020-06-11,VND-03450,134998.7,USD,INVOICE,0.979,COMPLETED
TXN-C1279599757,2022-10-06,VND-00421,203040.69,CAD,REFUND,0.05,COMPLETED
TXN-420107,2022-05-20,VND-03361,8096.59,USD,SETTLEMENT,0.726,COMPLETED
TXN-808272,2022-12-15,VND-02561,26123.24,SGD,SETTLEMENT,0.804,COMPLETED
TXN-C900670599,2022-06-02,VND-03758,54718.57,GBP,SETTLEMENT,0.952,COMPLETED
TXN-750065,2024-02-10,VND-00534,2522.07,USD,TRANSFER,0.953,COMPLETED
TXN-610590,2024-03-17,VND-01448,46718.09,INR,SETTLEMENT,0.818,COMPLETED
TXN-C882144085,2020-06-01,VND-01050,3170.15,AUD,ADVANCE,0.894,COMPLETED
TXN-232049,2021-07-13,VND-02304,231336.92,CAD,ADVANCE,0.537,COMPLETED
TXN-C1189366992,2020-02-16,VND-03613,18722.94,INR,PURCHASE,0.249,COMPLETED
TXN-268077,2023-03-03,VND-00501,548.04,USD,REIMBURSEMENT,0.13,COMPLETED
TXN-518392,2024-01-29,VND-04165,111.25,USD,TRANSFER,0.839,COMPLETED
TXN-C1547389596,2023-09-23,VND-04573,237489.11,EUR,PURCHASE,0.501,COMPLETED
TXN-C622006054,2021-09-15,VND-00345,18918.08,EUR,SETTLEMENT,0.096,COMPLETED
TXN-C1369080285,2022-10-19,VND-04931,47034.69,GBP,PURCHASE,0.305,COMPLETED
TXN-C51287115,2022-08-28,VND-03255,12287.95,USD,PAYMENT,0.461,COMPLETED
TXN-C100033245,2021-09-14,VND-02272,9296.2,CAD,PURCHASE,0.062,COMPLETED
TXN-777897,2023-07-06,VND-01925,196933.41,AUD,REIMBURSEMENT,0.249,COMPLETED
TXN-412452,2021-06-08,VND-02715,6188.83,EUR,PURCHASE,0.509,COMPLETED
TXN-C1600855833,2023-05-03,VND-00796,438735.69,EUR,ADVANCE,0.096,COMPLETED
TXN-641665,2024-07-02,VND-01731,211956.17,EUR,INVOICE,0.018,COMPLETED
TXN-C965014368,2021-03-23,VND-02433,28976.68,INR,PURCHASE,0.677,COMPLETED
TXN-C1902956356,2021-07-20,VND-01683,135550.07,USD,PAYMENT,0.307,COMPLETED
TXN-C1641362818,2024-01-14,VND-01532,26128.53,INR,PURCHASE,0.213,COMPLETED
TXN-C1709988478,2021-10-17,VND-02000,12078.55,CAD,REFUND,0.275,COMPLETED
TXN-752816,2020-06-23,VND-03057,239698.06,USD,REFUND,0.005,COMPLETED
TXN-283144,2021-09-26,VND-01219,96350.77,EUR,ADVANCE,0.495,COMPLETED
TXN-647005,2022-11-16,VND-00719,2003.4,SGD,ADVANCE,0.766,COMPLETED
TXN-C262954048,2022-10-04,VND-04343,469899.64,CAD,REIMBURSEMENT,0.478,COMPLETED
TXN-C245144788,2024-01-04,VND-01579,11595.51,USD,SETTLEMENT,0.744,COMPLETED
TXN-C963320152,2024-12-25,VND-02134,549891.64,USD,PURCHASE,0.851,COMPLETED
TXN-592457,2022-12-01,VND-04067,181448.24,USD,PURCHASE,0.832,PENDING
TXN-210283,2020-04-26,VND-03545,6589.23,USD,INVOICE,0.375,COMPLETED
TXN-290975,2024-02-10,VND-03863,80325.13,INR,TRANSFER,0.805,COMPLETED
TXN-C143751348,2023-08-08,VND-01162,272810.76,USD,TRANSFER,0.643,COMPLETED
TXN-C1413030734,2022-05-14,VND-03477,450797.98,INR,PURCHASE,0.595,COMPLETED
TXN-801491,2023-02-13,VND-02490,4453.49,AUD,INVOICE,0.49,COMPLETED
TXN-C281586660,2021-01-26,VND-04679,6130.84,USD,INVOICE,0.813,COMPLETED
TXN-825413,2020-03-02,VND-03796,40528.48,AUD,REFUND,0.102,COMPLETED
TXN-642979,2022-03-14,VND-04690,14143.1,USD,ADVANCE,0.217,COMPLETED
TXN-C20023499,2021-12-14,VND-04071,38802.72,USD,REIMBURSEMENT,0.252,COMPLETED
TXN-C1183884158,2022-10-04,VND-01241,2973.89,GBP,ADVANCE,0.391,COMPLETED
TXN-353815,2021-04-25,VND-03089,71780.42,GBP,ADVANCE,0.709,COMPLETED
TXN-C305277801,2022-01-21,VND-01387,10040.52,EUR,TRANSFER,0.322,COMPLETED
TXN-C1833592262,2024-06-22,VND-02924,1232132.94,INR,REIMBURSEMENT,0.974,COMPLETED
TXN-C771706617,2021-10-14,VND-04724,293917.22,EUR,PAYMENT,0.475,COMPLETED
TXN-471217,2022-02-23,VND-01211,13393.05,CAD,PAYMENT,0.298,COMPLETED
TXN-C1493924226,2023-06-20,VND-01223,454.78,USD,PURCHASE,0.433,COMPLETED
TXN-C422243042,2022-10-26,VND-00440,17382.35,GBP,PAYMENT,0.241,COMPLETED
TXN-153679,2023-04-30,VND-00273,313616.19,USD,PURCHASE,0.223,COMPLETED
TXN-C1544765522,2024-01-03,VND-01854,551474.99,INR,INVOICE,0.709,COMPLETED
TXN-C1151512955,2022-11-07,VND-03504,9312.42,EUR,TRANSFER,0.757,COMPLETED
TXN-C325891509,2020-09-19,VND-04309,24899.69,EUR,ADVANCE,0.591,COMPLETED
TXN-348560,2020-12-08,VND-01501,862.49,CAD,SETTLEMENT,0.583,COMPLETED
TXN-C2039999923,2023-09-09,VND-04698,191289.92,EUR,PURCHASE,0.374,COMPLETED
TXN-924863,2020-03-26,VND-04536,3103.47,INR,PURCHASE,0.251,FLAGGED
TXN-935399,2021-12-30,VND-03372,8777.51,USD,SETTLEMENT,0.494,COMPLETED
TXN-C1149067890,2020-05-18,VND-01272,1939442.62,USD,SETTLEMENT,0.853,COMPLETED
TXN-C1897108728,2024-11-02,VND-00910,401228.66,USD,REIMBURSEMENT,0.171,COMPLETED
TXN-194928,2022-02-21,VND-02948,14090.29,USD,ADVANCE,0.767,COMPLETED
TXN-C2106477635,2024-12-29,VND-02748,12968.1,CAD,TRANSFER,0.732,COMPLETED
TXN-302233,2022-08-21,VND-03944,9066.2,USD,ADVANCE,0.355,PENDING
TXN-C1811518630,2023-04-27,VND-03643,74145.33,USD,SETTLEMENT,0.383,COMPLETED
TXN-C2036895127,2022-12-29,VND-03723,2822.96,INR,ADVANCE,0.53,COMPLETED
TXN-C1263531157,2023-06-01,VND-04375,117995.99,GBP,PURCHASE,0.388,REVERSED
TXN-167932,2021-05-02,VND-00499,21102.95,INR,TRANSFER,0.237,COMPLETED
TXN-987349,2023-08-15,VND-02531,426604.31,AUD,PURCHASE,1.0,COMPLETED
TXN-456565,2022-08-26,VND-04381,19100.3,AUD,PAYMENT,0.625,COMPLETED
TXN-C1637660774,2024-06-16,VND-02431,75247.56,USD,PURCHASE,0.682,COMPLETED
TXN-403447,2020-01-07,VND-00950,5789.68,USD,PURCHASE,0.339,COMPLETED
TXN-C111130647,2024-01-31,VND-04275,43164.31,USD,PURCHASE,0.99,COMPLETED
TXN-C1132206727,2023-07-04,VND-01550,321228.24,USD,REFUND,0.315,COMPLETED
TXN-808453,2020-05-05,VND-04721,386122.57,AUD,TRANSFER,0.187,COMPLETED
TXN-C697982480,2023-11-13,VND-00372,16519.52,USD,INVOICE,0.178,COMPLETED
TXN-740439,2023-03-25,VND-01893,18648.64,GBP,TRANSFER,0.881,FLAGGED
TXN-359570,2022-08-25,VND-02811,145095.94,EUR,SETTLEMENT,0.845,FLAGGED
TXN-C919433564,2024-03-27,VND-02020,4700.8,GBP,INVOICE,0.64,COMPLETED
TXN-383921,2023-11-14,VND-01938,465455.27,USD,REFUND,0.795,COMPLETED
TXN-859508,2024-08-06,VND-00652,232332.9,EUR,REIMBURSEMENT,0.066,COMPLETED
TXN-C624170967,2024-01-05,VND-01638,186628.17,USD,PURCHASE,0.266,COMPLETED
TXN-C1553967601,2021-03-07,VND-03788,230573.04,USD,PAYMENT,0.615,COMPLETED
TXN-587933,2021-07-22,VND-02571,3282.68,AUD,ADVANCE,0.431,COMPLETED
TXN-C1089152402,2020-06-30,VND-01316,63838.05,GBP,REFUND,0.303,COMPLETED
TXN-964996,2024-06-09,VND-04788,117.54,EUR,REIMBURSEMENT,0.03,COMPLETED
TXN-530062,2021-08-07,VND-04269,15969.05,EUR,REFUND,0.634,COMPLETED
TXN-C1504587239,2021-01-03,VND-04444,181774.78,USD,SETTLEMENT,0.8,COMPLETED
TXN-817587,2023-04-22,VND-01509,3384.24,SGD,INVOICE,0.667,COMPLETED
TXN-C589309113,2021-08-02,VND-02092,3849.1,USD,PAYMENT,0.967,COMPLETED
TXN-C2111336766,2021-12-28,VND-04405,61515.99,EUR,PURCHASE,0.291,COMPLETED
TXN-134667,2021-02-04,VND-02912,28897.57,USD,TRANSFER,0.477,COMPLETED
TXN-C1252138909,2022-04-02,VND-03613,1349587.11,INR,INVOICE,0.709,COMPLETED
TXN-C608615689,2024-03-27,VND-01132,176091.27,INR,ADVANCE,0.305,COMPLETED
TXN-C303052102,2020-07-08,VND-02800,45145.34,EUR,PURCHASE,0.356,COMPLETED
TXN-C1026134931,2021-10-08,VND-01711,48847.43,EUR,REIMBURSEMENT,0.772,COMPLETED
TXN-235236,2022-06-03,VND-04359,5808.11,USD,REFUND,0.85,COMPLETED
TXN-C1783543024,2022-06-30,VND-00008,173689.46,EUR,TRANSFER,0.229,PENDING
TXN-671507,2024-01-30,VND-04852,11040.13,GBP,INVOICE,0.65,COMPLETED
TXN-C1469118334,2024-01-12,VND-01232,12699.9,USD,REFUND,0.842,COMPLETED
TXN-C1397368945,2024-08-15,VND-02765,265357.48,USD,REFUND,0.704,COMPLETED
TXN-144057,2023-10-16,VND-04121,132246.18,GBP,SETTLEMENT,0.195,COMPLETED
TXN-C432258193,2020-04-21,VND-02282,14090.96,USD,PURCHASE,0.812,COMPLETED
TXN-429183,2020-06-12,VND-00323,18078.51,GBP,REFUND,0.406,COMPLETED
TXN-C1176013449,2022-04-24,VND-03363,47369.84,USD,PURCHASE,0.373,COMPLETED
TXN-C1675478867,2020-03-04,VND-01016,351966.87,EUR,PURCHASE,0.108,COMPLETED
TXN-C95778090,2021-07-16,VND-02704,194218.27,USD,PURCHASE,0.656,PENDING
TXN-C1254488760,2021-06-28,VND-02370,105155.61,EUR,INVOICE,0.762,COMPLETED
TXN-C1282336086,2020-05-01,VND-04774,45287.46,AUD,TRANSFER,0.039,REVERSED
TXN-C1062822717,2021-04-17,VND-03109,197006.28,USD,PAYMENT,0.357,COMPLETED
TXN-337191,2022-07-29,VND-03224,22985.88,USD,INVOICE,0.738,COMPLETED
TXN-770525,2022-07-31,VND-00194,231879.35,EUR,TRANSFER,0.753,COMPLETED
TXN-C205446988,2023-04-04,VND-03955,9614.6,USD,ADVANCE,0.662,COMPLETED
TXN-440984,2021-05-25,VND-04465,7230.83,USD,PAYMENT,0.812,COMPLETED
TXN-C1095203437,2024-04-26,VND-02540,6806.55,AUD,SETTLEMENT,0.735,COMPLETED
TXN-232025,2024-01-30,VND-02392,8928.13,CAD,REFUND,0.211,COMPLETED
TXN-C185494862,2024-11-22,VND-04510,19426.83,INR,ADVANCE,0.808,COMPLETED
TXN-711486,2023-06-21,VND-02690,35555.25,EUR,INVOICE,0.685,COMPLETED
TXN-793478,2020-03-28,VND-03582,80804.97,GBP,REIMBURSEMENT,0.895,COMPLETED
TXN-C1305218621,2022-02-09,VND-04768,7031.15,INR,ADVANCE,0.12,COMPLETED
TXN-635298,2024-08-25,VND-01833,14654.41,USD,PURCHASE,0.906,COMPLETED
TXN-C106807563,2024-10-28,VND-02338,183198.93,INR,REIMBURSEMENT,0.479,COMPLETED
TXN-C208108926,2020-07-11,VND-01608,1765.58,INR,REIMBURSEMENT,0.968,COMPLETED
TXN-594984,2024-08-18,VND-02450,249515.22,GBP,TRANSFER,0.653,COMPLETED
TXN-286495,2024-10-25,VND-02041,20073.04,USD,PAYMENT,0.351,COMPLETED
TXN-906883,2020-05-05,VND-03098,8068.68,CAD,INVOICE,0.882,COMPLETED
TXN-C1416220329,2022-10-19,VND-01612,111970.21,INR,PAYMENT,0.052,COMPLETED
TXN-800715,2021-11-30,VND-03900,154870.11,USD,PURCHASE,0.751,COMPLETED
TXN-C948395645,2023-05-03,VND-03517,431169.38,GBP,REIMBURSEMENT,0.823,COMPLETED
TXN-C1940518803,2022-04-17,VND-02878,71570.19,SGD,REFUND,0.324,COMPLETED
TXN-C1029903759,2024-12-09,VND-01619,201080.46,SGD,PAYMENT,0.748,COMPLETED
TXN-C241016743,2024-07-29,VND-04819,320676.0,USD,SETTLEMENT,0.272,COMPLETED
TXN-434885,2021-12-24,VND-00402,21703.26,USD,TRANSFER,0.296,PENDING
TXN-C1075353174,2021-02-23,VND-02691,3257.75,EUR,ADVANCE,0.024,COMPLETED
TXN-474177,2020-11-19,VND-01188,19923.54,GBP,PURCHASE,0.485,COMPLETED
TXN-259380,2020-03-26,VND-02127,531062.81,GBP,INVOICE,0.767,COMPLETED
TXN-893361,2023-06-28,VND-04350,5762.61,GBP,PURCHASE,0.983,COMPLETED
TXN-C663754136,2020-05-14,VND-01492,11866.89,GBP,REFUND,0.928,COMPLETED
TXN-C171706913,2024-09-16,VND-01155,283649.56,EUR,REFUND,0.619,REVERSED
TXN-604252,2022-06-17,VND-04846,8765.97,EUR,TRANSFER,0.759,COMPLETED
TXN-C1548164011,2022-09-17,VND-03053,25640.63,AUD,REIMBURSEMENT,0.602,COMPLETED
TXN-C1105947096,2022-02-12,VND-01688,3619.35,INR,PURCHASE,0.568,COMPLETED
TXN-C1862078228,2020-03-21,VND-01802,387252.5,CAD,SETTLEMENT,0.219,COMPLETED
TXN-C728867118,2024-03-14,VND-04676,665968.72,USD,TRANSFER,0.952,PENDING
TXN-C1286393023,2023-09-16,VND-01129,15247.1,INR,TRANSFER,0.458,COMPLETED
TXN-C1878732601,2022-07-24,VND-04233,7358.55,EUR,PURCHASE,0.222,FLAGGED
TXN-C2086456444,2021-01-21,VND-00207,94008.7,EUR,SETTLEMENT,0.754,COMPLETED
TXN-975325,2021-10-05,VND-02311,3567.63,USD,TRANSFER,0.893,COMPLETED
TXN-549738,2021-05-14,VND-04688,296490.18,INR,TRANSFER,0.308,FLAGGED
TXN-356168,2023-08-12,VND-03659,176876.98,EUR,REFUND,0.603,COMPLETED
TXN-C389872385,2024-06-14,VND-03648,32043.28,USD,INVOICE,0.301,COMPLETED
TXN-720799,2023-12-07,VND-02095,1716.15,USD,REFUND,0.972,COMPLETED
TXN-C1723350746,2023-03-06,VND-01404,8753.76,SGD,TRANSFER,0.234,COMPLETED
TXN-C1942098965,2021-01-31,VND-04526,4842.55,GBP,PURCHASE,0.882,COMPLETED
TXN-173214,2022-03-07,VND-02535,10425.95,USD,REIMBURSEMENT,0.778,COMPLETED
TXN-C1227099347,2023-01-12,VND-02997,309442.72,USD,PURCHASE,0.574,COMPLETED
TXN-704310,2021-04-05,VND-02949,313527.53,USD,REIMBURSEMENT,0.887,COMPLETED
TXN-253622,2020-12-29,VND-01000,399.81,AUD,ADVANCE,0.572,FLAGGED
TXN-358034,2024-06-30,VND-01456,238150.18,EUR,REIMBURSEMENT,0.45,FLAGGED
TXN-C28235311,2023-02-17,VND-00113,2690.45,AUD,REIMBURSEMENT,0.679,COMPLETED
TXN-759046,2022-06-03,VND-04250,2504.15,SGD,TRANSFER,0.367,COMPLETED
TXN-C1624973673,2020-04-08,VND-00807,580.04,EUR,TRANSFER,0.933,COMPLETED
TXN-C859604881,2024-11-16,VND-03311,53387.99,USD,INVOICE,0.061,COMPLETED
TXN-895194,2023-01-20,VND-00616,42458.8,USD,PAYMENT,0.693,COMPLETED
TXN-C1269777529,2021-02-05,VND-01975,203443.12,EUR,ADVANCE,0.039,COMPLETED
TXN-C464886357,2021-08-06,VND-03794,425195.74,CAD,REIMBURSEMENT,0.591,COMPLETED
TXN-C839185555,2021-02-13,VND-04485,32838.85,EUR,TRANSFER,0.07,COMPLETED
TXN-C1491522744,2023-03-03,VND-04917,4573.24,GBP,PURCHASE,0.559,COMPLETED
TXN-561973,2021-05-16,VND-03273,579988.52,USD,TRANSFER,0.848,COMPLETED
TXN-646675,2020-01-24,VND-02825,185708.57,USD,REIMBURSEMENT,0.72,COMPLETED
TXN-C815017812,2021-05-21,VND-00745,257154.71,USD,REFUND,0.651,PENDING
TXN-C1289903687,2022-04-25,VND-00061,4325.24,USD,INVOICE,0.526,COMPLETED
TXN-C1046359827,2024-04-07,VND-02961,1572.83,USD,ADVANCE,0.903,COMPLETED
TXN-778349,2020-09-19,VND-01711,14603.51,USD,PURCHASE,0.028,COMPLETED
TXN-C1277574556,2024-01-03,VND-02081,82870.06,USD,PURCHASE,0.095,COMPLETED
TXN-C1065408793,2021-09-10,VND-02737,16308.95,GBP,REIMBURSEMENT,0.016,COMPLETED
TXN-C247576438,2023-09-04,VND-03943,78784.82,EUR,SETTLEMENT,0.257,PENDING
TXN-C2079100080,2023-09-21,VND-04904,1178.41,EUR,PAYMENT,0.964,COMPLETED
TXN-C42573723,2023-06-15,VND-01068,34329.61,EUR,TRANSFER,0.968,COMPLETED
TXN-C341809959,2021-07-16,VND-00582,36396.11,GBP,ADVANCE,0.571,COMPLETED
TXN-902069,2023-05-19,VND-02843,63628.71,EUR,INVOICE,0.699,COMPLETED
TXN-656315,2024-07-19,VND-02157,157242.63,EUR,REFUND,0.911,COMPLETED
TXN-259426,2022-08-20,VND-01194,14562.88,USD,ADVANCE,0.809,FLAGGED
TXN-471116,2024-09-25,VND-04205,177522.95,USD,TRANSFER,0.275,COMPLETED
TXN-995132,2024-08-22,VND-02479,8243.82,EUR,PURCHASE,0.777,COMPLETED
TXN-576229,2022-03-07,VND-04517,6169.47,SGD,SETTLEMENT,0.374,REVERSED
TXN-C539085761,2021-11-15,VND-01425,23344.48,USD,REIMBURSEMENT,0.227,COMPLETED
TXN-366266,2022-03-06,VND-04477,470704.4,INR,SETTLEMENT,0.346,COMPLETED
TXN-715783,2021-01-27,VND-04049,19244.71,USD,REFUND,0.398,COMPLETED
TXN-392610,2022-11-20,VND-00198,857516.08,CAD,ADVANCE,0.852,COMPLETED
TXN-C515702001,2024-11-26,VND-00523,10256.18,USD,REFUND,0.042,FLAGGED
TXN-232350,2021-09-08,VND-04252,2421578.09,USD,REIMBURSEMENT,0.824,PENDING
TXN-C137530493,2022-09-22,VND-03587,243645.85,USD,PURCHASE,0.596,FLAGGED
TXN-314174,2023-12-28,VND-02969,212509.71,USD,SETTLEMENT,0.502,COMPLETED
TXN-C748673892,2023-05-08,VND-01985,19479.48,USD,SETTLEMENT,0.29,COMPLETED
TXN-C1903993326,2021-04-01,VND-03878,161522.71,CAD,PAYMENT,0.122,COMPLETED
TXN-C280259282,2021-09-09,VND-03639,38040.24,USD,REFUND,0.144,COMPLETED
TXN-C1636730769,2021-01-13,VND-04391,37124.61,USD,SETTLEMENT,0.281,COMPLETED
TXN-C258361097,2024-12-25,VND-01168,132011.06,EUR,REIMBURSEMENT,0.59,COMPLETED
TXN-797197,2024-05-06,VND-03205,2265.6,INR,SETTLEMENT,0.983,COMPLETED
TXN-186240,2024-02-04,VND-01032,92031.86,SGD,PURCHASE,0.218,COMPLETED
TXN-994876,2024-02-10,VND-02791,184547.7,GBP,REFUND,0.088,FLAGGED
TXN-C1613856232,2020-06-02,VND-04608,64272.86,EUR,REFUND,0.184,COMPLETED
TXN-C200901342,2022-01-11,VND-01456,23205.52,CAD,PURCHASE,0.207,COMPLETED
TXN-C1176254217,2021-04-19,VND-01059,271372.89,SGD,ADVANCE,0.735,COMPLETED
TXN-C1956598686,2023-08-18,VND-03927,381295.12,SGD,REFUND,0.099,COMPLETED
TXN-C2102233821,2022-11-23,VND-02502,19828.05,EUR,SETTLEMENT,0.125,COMPLETED
TXN-970556,2023-10-28,VND-03369,281561.82,USD,SETTLEMENT,0.032,COMPLETED
TXN-603087,2022-12-14,VND-03954,606.62,USD,TRANSFER,0.272,COMPLETED
TXN-C1884387196,2021-09-27,VND-02828,115069.03,EUR,PAYMENT,0.584,FLAGGED
TXN-C642963289,2021-10-19,VND-03842,625848.1,GBP,REIMBURSEMENT,0.738,COMPLETED
TXN-456512,2024-06-24,VND-04179,9441.65,USD,SETTLEMENT,0.798,COMPLETED
TXN-375394,2021-08-25,VND-01451,81261.11,INR,PAYMENT,0.924,PENDING
TXN-183505,2021-10-24,VND-00332,215435.02,USD,PURCHASE,0.641,COMPLETED
TXN-C46222975,2021-07-01,VND-00507,11789.93,USD,PURCHASE,0.989,COMPLETED
TXN-C685605293,2020-03-09,VND-04381,28147.47,INR,SETTLEMENT,0.093,COMPLETED
TXN-447929,2024-03-27,VND-03913,3996.24,USD,PAYMENT,0.74,COMPLETED
TXN-C1834031967,2023-11-14,VND-02976,16244.47,EUR,SETTLEMENT,0.508,COMPLETED
TXN-C328186841,2023-04-09,VND-02615,83215.29,USD,REFUND,0.78,COMPLETED
TXN-C294595812,2024-11-05,VND-02903,286512.39,USD,SETTLEMENT,0.091,COMPLETED
TXN-C780764854,2020-03-17,VND-01435,33130.69,CAD,SETTLEMENT,0.936,COMPLETED
TXN-403723,2023-01-22,VND-03944,19689.1,GBP,TRANSFER,0.145,COMPLETED
TXN-C1755308707,2020-05-05,VND-02546,408119.79,GBP,REFUND,0.412,COMPLETED
TXN-C370430372,2024-07-06,VND-04132,140726.38,USD,ADVANCE,0.365,COMPLETED
