vendor_id,vendor_name,vendor_type,country,registration_no,risk_rating,onboarding_date,status
VND-04422,TrueNorth Services,SERVICE_PROVIDER,Canada,REG-AZ233CVZ81,LOW,2017-12-27,ACTIVE
VND-04423,LucentBridge Technologies LLC,CONSULTANT,India,REG-CX891JIM70,LOW,2019-02-28,ACTIVE
VND-04424,RedPoint Consulting Inc,SERVICE_PROVIDER,Germany,REG-PX184SLX57,MEDIUM,2019-06-02,ACTIVE
VND-04425,JadeCore Solutions Ltd,MANUFACTURER,Singapore,REG-VI659EBT90,LOW,2022-11-02,ACTIVE
VND-04426,YellowBridge Partners Ltd,CONTRACTOR,India,REG-GH259ZSN96,LOW,2021-03-08,ACTIVE
VND-04427,UnityCore Technologies Inc,SERVICE_PROVIDER,Brazil,REG-AO583EEU04,LOW,2019-05-10,ACTIVE
VND-04428,EcoVenture Supplies,MANUFACTURER,Australia,REG-EA513MWJ06,LOW,2016-10-03,ACTIVE
VND-04429,Acuity Systems Group,MANUFACTURER,China,REG-DS216VZM89,MEDIUM,2023-05-10,ACTIVE
VND-04430,NorthBridge Supplies LLC,SERVICE_PROVIDER,China,REG-JC714SPF73,HIGH,2018-03-19,ACTIVE
VND-04431,PrimeAxis Corp LLC,SUPPLIER,Singapore,REG-ZF927LAB43,LOW,2021-06-24,ACTIVE
VND-04432,IronPoint Manufacturing Group,DISTRIBUTOR,France,REG-OM656ZFA02,MEDIUM,2018-04-27,ACTIVE
VND-04433,MomentumCore Corp Inc,DISTRIBUTOR,United States,REG-WJ558QDU06,LOW,2023-07-06,ACTIVE
VND-04434,OmegaLink Systems LLC,SUPPLIER,United States,REG-ID552RPZ67,LOW,2020-08-10,ACTIVE
VND-04435,PeakVault Services Group,SERVICE_PROVIDER,United States,REG-HA702AWV75,LOW,2022-10-16,ACTIVE
VND-04436,Delta_Logistics Group,CONSULTANT,Canada,REG-LA687UDE06,LOW,2020-04-25,ACTIVE
VND-04437,YellowBridge Partners Inc,SUPPLIER,United States,REG-YD121SMM81,LOW,2023-09-03,ACTIVE
VND-04438,Gamma_Co International,MANUFACTURER,United States,REG-ZO235WSO39,LOW,2021-03-18,ACTIVE
VND-04439,VoltEdge Solutions Holdings,CONSULTANT,United States,REG-UL054SUF84,LOW,2021-06-08,ACTIVE
VND-04440,SilverPath Holdings International,CONSULTANT,Brazil,REG-LS657MJG07,LOW,2023-10-16,ACTIVE
VND-04441,ClearPath Logistics International,CONTRACTOR,Ireland,REG-LZ830RQA24,MEDIUM,2017-01-23,ACTIVE
VND-04442,LucentBridge Technologies Inc,CONSULTANT,Canada,REG-BJ855UCT19,LOW,2022-02-05,ACTIVE
VND-04443,XpressCore Dynamics International,LOGISTICS,United Kingdom,REG-GC115XUG48,MEDIUM,2017-04-20,ACTIVE
VND-04444,WavePath Inc Ltd,DISTRIBUTOR,Japan,REG-ZX093XUP34,LOW,2024-01-17,ACTIVE
VND-04445,ZenithBridge Corp Inc,CONTRACTOR,Netherlands,REG-UE363TXX30,MEDIUM,2021-06-03,ACTIVE
VND-04446,RapidCore Consulting,MANUFACTURER,Singapore,REG-KI437SHZ00,MEDIUM,2017-01-13,ACTIVE
VND-04447,SilverPath Holdings Ltd,SUPPLIER,Japan,REG-OP437JGY70,MEDIUM,2020-02-28,ACTIVE
VND-04448,BridgeTech Consulting International,DISTRIBUTOR,United Kingdom,REG-HL704VTS70,LOW,2022-08-25,INACTIVE
VND-04449,HarborLight Services,SERVICE_PROVIDER,United States,REG-OK928VEF33,LOW,2016-03-05,ACTIVE
VND-04450,KryptonPath Ltd,SERVICE_PROVIDER,India,REG-GD785YMC68,LOW,2016-04-10,ACTIVE
VND-04451,LucentBridge Technologies,LOGISTICS,United States,REG-FV505PSX91,LOW,2023-07-16,ACTIVE
VND-04452,RedPoint Consulting Group,MANUFACTURER,Singapore,REG-RW930UXL10,LOW,2020-05-04,ACTIVE
VND-04453,NorthBridge Supplies LLC,DISTRIBUTOR,United States,REG-PT169PEF83,MEDIUM,2018-01-25,ACTIVE
VND-04454,IronPoint Manufacturing Inc,CONTRACTOR,United States,REG-BH936MTQ47,LOW,2022-10-02,ACTIVE
VND-04455,BlueStar Procurement International,CONSULTANT,United States,REG-WJ406VVK54,MEDIUM,2021-09-25,BLACKLISTED
VND-04456,IronPoint Manufacturing,SERVICE_PROVIDER,United States,REG-YX357AKQ07,LOW,2016-02-29,ACTIVE
VND-04457,UnityCore Technologies Ltd,MANUFACTURER,United States,REG-PU620BJP78,HIGH,2022-06-08,ACTIVE
VND-04458,TrueNorth Services LLC,SUPPLIER,United States,REG-AB271WIO92,MEDIUM,2016-10-23,ACTIVE
VND-04459,Acuity Systems Inc,SUPPLIER,Singapore,REG-GB611VHB86,LOW,2019-09-05,ACTIVE
VND-04460,WavePath Inc,DISTRIBUTOR,United States,REG-PE936LRK09,HIGH,2021-12-17,BLACKLISTED
VND-04461,Epsilon_Group Inc,CONTRACTOR,Netherlands,REG-DM081IFS70,LOW,2017-04-01,ACTIVE
VND-04462,TrueNorth Services Ltd,CONSULTANT,United States,REG-ZQ628QSH05,MEDIUM,2017-12-05,INACTIVE
VND-04463,BlueStar Procurement,SERVICE_PROVIDER,China,REG-FR777QLD70,LOW,2022-10-19,ACTIVE
VND-04464,Beta_Supplies Ltd,CONSULTANT,UAE,REG-GK268VBP21,CRITICAL,2016-02-13,ACTIVE
VND-04465,Alpha_Inc International,LOGISTICS,United States,REG-FC964MOU60,LOW,2016-02-10,ACTIVE
VND-04466,InnoCore Dynamics Inc,SUPPLIER,Brazil,REG-LK956JCW91,MEDIUM,2022-11-29,ACTIVE
VND-04467,Gamma_Co,CONTRACTOR,Australia,REG-UK135VQD63,LOW,2016-07-08,ACTIVE
VND-04468,HorizonEdge Inc Ltd,MANUFACTURER,United States,REG-CD489FWG25,LOW,2024-01-03,ACTIVE
VND-04469,Beta_Supplies Ltd,LOGISTICS,Japan,REG-OE674MXI86,LOW,2020-02-25,ACTIVE
VND-04470,FusionCore Analytics LLC,LOGISTICS,South Africa,REG-UF182QGC17,LOW,2015-11-04,ACTIVE
VND-04471,Epsilon_Group Ltd,SERVICE_PROVIDER,Canada,REG-XN477NQR93,LOW,2019-02-18,ACTIVE
VND-04472,MomentumCore Corp,DISTRIBUTOR,United States,REG-PX584YML38,LOW,2017-09-05,ACTIVE
VND-04473,TrueNorth Services Ltd,MANUFACTURER,Canada,REG-JX971CFN25,LOW,2016-03-31,ACTIVE
VND-04474,SilverPath Holdings Group,MANUFACTURER,United States,REG-OK306HJY46,LOW,2017-10-18,ACTIVE
VND-04475,DeltaPath Logistics,CONSULTANT,United States,REG-AL719KMN19,LOW,2022-12-18,ACTIVE
VND-04476,DeltaPath Logistics International,MANUFACTURER,Singapore,REG-PW530JEJ31,HIGH,2021-09-10,ACTIVE
VND-04477,EdgeWave Technologies International,CONTRACTOR,Germany,REG-IG305ZVU68,HIGH,2021-02-22,ACTIVE
VND-04478,LatticeCore Partners Inc,SERVICE_PROVIDER,India,REG-VL753BSK35,LOW,2022-05-10,BLACKLISTED
VND-04479,OpenBridge Systems Holdings,SERVICE_PROVIDER,United States,REG-FQ029EGH48,MEDIUM,2018-03-05,ACTIVE
VND-04480,IronPoint Manufacturing Ltd,DISTRIBUTOR,India,REG-LQ128LMS26,HIGH,2022-11-26,ACTIVE
VND-04481,WaveCore Manufacturing International,DISTRIBUTOR,India,REG-KZ517IIL39,LOW,2019-05-19,ACTIVE
VND-04482,MomentumCore Corp Group,SUPPLIER,Canada,REG-BV317AYP78,LOW,2015-08-28,INACTIVE
VND-04483,TitanPath Holdings LLC,SERVICE_PROVIDER,Australia,REG-UU947ESQ50,LOW,2018-10-27,BLACKLISTED
VND-04484,ZenithBridge Corp Group,CONTRACTOR,Netherlands,REG-TN779EIQ17,LOW,2019-02-06,ACTIVE
VND-04485,LatticeCore Partners International,MANUFACTURER,United States,REG-WP434GSE53,LOW,2022-02-26,ACTIVE
VND-04486,InnoCore Dynamics Inc,CONTRACTOR,Singapore,REG-LJ157DKD50,LOW,2022-04-30,ACTIVE
VND-04487,Apex Solutions International,MANUFACTURER,United States,REG-YL948SXC03,LOW,2015-04-03,ACTIVE
VND-04488,PeakVault Services Holdings,LOGISTICS,United Kingdom,REG-MM562KGA94,LOW,2016-03-31,ACTIVE
VND-04489,GreenBridge Consulting LLC,LOGISTICS,United Kingdom,REG-IU867UBZ08,LOW,2019-09-21,ACTIVE
VND-04490,GreenBridge Consulting International,LOGISTICS,United States,REG-RZ943GDY94,LOW,2023-09-22,ACTIVE
VND-04491,OpenBridge Systems Inc,SERVICE_PROVIDER,UAE,REG-XV104LEQ27,MEDIUM,2019-08-14,ACTIVE
VND-04492,Delta_Logistics Inc,SERVICE_PROVIDER,United States,REG-JH935AGH49,LOW,2016-02-15,ACTIVE
VND-04493,Acuity Systems Group,DISTRIBUTOR,United States,REG-NN188PHN96,LOW,2017-02-26,ACTIVE
VND-04494,RapidCore Consulting Group,CONSULTANT,United States,REG-UN293HTY57,LOW,2016-07-27,ACTIVE
VND-04495,JadeCore Solutions Group,SUPPLIER,UAE,REG-TF811CMT15,LOW,2018-03-08,ACTIVE
VND-04496,JetStream Analytics Ltd,CONTRACTOR,South Africa,REG-AS756RKY01,LOW,2017-02-27,ACTIVE
VND-04497,Apex Solutions Holdings,SUPPLIER,China,REG-AK245ALH54,LOW,2016-01-13,ACTIVE
VND-04498,HarborLight Services Group,LOGISTICS,United States,REG-TS354KJQ69,LOW,2019-03-08,ACTIVE
VND-04499,WaveCore Manufacturing LLC,LOGISTICS,Germany,REG-FW394CPQ07,MEDIUM,2015-05-02,INACTIVE
VND-04500,ClearPath Logistics Group,LOGISTICS,Ireland,REG-DZ434NVQ66,LOW,2016-11-05,INACTIVE
VND-04501,Gamma_Co,SERVICE_PROVIDER,India,REG-YY700PKH60,LOW,2023-11-17,ACTIVE
VND-04502,RapidCore Consulting Holdings,DISTRIBUTOR,United States,REG-GZ107MVI95,LOW,2020-06-27,ACTIVE
VND-04503,PrimeAxis Corp,DISTRIBUTOR,United States,REG-KK141SOG20,LOW,2016-06-06,ACTIVE
VND-04504,TrueNorth Services,CONTRACTOR,Germany,REG-GC756MVB16,MEDIUM,2021-12-22,ACTIVE
VND-04505,VertiLink Distributors Inc,CONSULTANT,Netherlands,REG-HM418NRM54,LOW,2023-07-07,ACTIVE
VND-04506,PeakVault Services Holdings,SERVICE_PROVIDER,China,REG-HV665MZE02,MEDIUM,2018-03-25,ACTIVE
VND-04507,VoltEdge Solutions LLC,DISTRIBUTOR,United States,REG-CP565NGQ81,LOW,2016-06-11,ACTIVE
VND-04508,SkyBridge Logistics Ltd,CONSULTANT,United States,REG-DT578VLV29,LOW,2021-11-04,ACTIVE
VND-04509,FusionCore Analytics Ltd,MANUFACTURER,United States,REG-LH492PRG21,LOW,2022-03-16,ACTIVE
VND-04510,JadeCore Solutions Ltd,SUPPLIER,United States,REG-RG429HSH99,LOW,2023-09-02,ACTIVE
VND-04511,NexPoint Analytics LLC,SERVICE_PROVIDER,India,REG-XS401TZK38,LOW,2023-01-22,ACTIVE
VND-04512,Gamma_Co LLC,DISTRIBUTOR,China,REG-KA939UJA14,HIGH,2019-07-07,BLACKLISTED
VND-04513,JadeCore Solutions Holdings,SERVICE_PROVIDER,Canada,REG-TC120JDN17,LOW,2018-11-11,ACTIVE
VND-04514,YellowBridge Partners,LOGISTICS,India,REG-GG844HZZ69,LOW,2021-02-09,ACTIVE
VND-04515,Apex Solutions Inc,DISTRIBUTOR,Singapore,REG-SI594JDL81,LOW,2019-09-13,ACTIVE
VND-04516,TrueNorth Services Holdings,DISTRIBUTOR,South Africa,REG-QU913MGA67,LOW,2016-09-19,ACTIVE
VND-04517,YieldPoint Partners,SUPPLIER,Canada,REG-MY449JUH15,MEDIUM,2023-03-01,ACTIVE
VND-04518,OmegaLink Systems International,CONTRACTOR,Canada,REG-DH801UIN13,LOW,2023-06-25,ACTIVE
VND-04519,ZenithBridge Corp Holdings,SERVICE_PROVIDER,Singapore,REG-PS156LIQ82,LOW,2016-08-12,ACTIVE
VND-04520,RapidCore Consulting Ltd,CONTRACTOR,Brazil,REG-LZ022EFO46,LOW,2015-10-11,ACTIVE
VND-04521,WaveCore Manufacturing Group,SUPPLIER,Netherlands,REG-PW320QKP25,MEDIUM,2022-02-14,ACTIVE
VND-04522,ZenithBridge Corp Ltd,CONSULTANT,Japan,REG-EY867BTX07,LOW,2021-11-19,ACTIVE
VND-04523,RedPoint Consulting Holdings,LOGISTICS,France,REG-FO293TBT98,LOW,2020-02-27,ACTIVE
VND-04524,Delta_Logistics Inc,DISTRIBUTOR,India,REG-SF674FIE08,MEDIUM,2015-02-07,ACTIVE
VND-04525,JetStream Analytics Holdings,CONSULTANT,India,REG-SD075BPN24,LOW,2016-12-14,ACTIVE
VND-04526,RedPoint Consulting,MANUFACTURER,United States,REG-TF051JSZ09,LOW,2020-02-05,ACTIVE
VND-04527,VertiLink Distributors Group,DISTRIBUTOR,United States,REG-BW725SEB42,LOW,2019-06-20,ACTIVE
VND-04528,DawnTech Services Holdings,SUPPLIER,Canada,REG-FB893WUW92,LOW,2021-07-23,ACTIVE
VND-04529,Delta_Logistics International,CONSULTANT,India,REG-OJ398QGZ52,LOW,2015-03-03,ACTIVE
VND-04530,PrimeAxis Corp Inc,CONSULTANT,United States,REG-YP828MQO93,LOW,2017-05-22,ACTIVE
VND-04531,MomentumCore Corp Holdings,CONSULTANT,United Kingdom,REG-BE278VCR68,LOW,2019-01-09,ACTIVE
VND-04532,IronPoint Manufacturing Inc,DISTRIBUTOR,Canada,REG-FH235NMX73,MEDIUM,2016-07-24,ACTIVE
VND-04533,Beta_Supplies Group,SERVICE_PROVIDER,Canada,REG-RL931LLR16,LOW,2021-10-14,ACTIVE
VND-04534,NexPoint Analytics Ltd,SERVICE_PROVIDER,United Kingdom,REG-TD135UDW34,LOW,2016-01-07,ACTIVE
VND-04535,KineticBlue Ltd,LOGISTICS,United States,REG-XA070UJJ77,LOW,2016-07-22,ACTIVE
VND-04536,DawnTech Services Ltd,CONSULTANT,United States,REG-NY494ZMY99,LOW,2023-08-17,ACTIVE
VND-04537,LatticeCore Partners International,DISTRIBUTOR,United Kingdom,REG-TA576IXE86,LOW,2019-04-16,ACTIVE
VND-04538,Apex Solutions International,CONSULTANT,Germany,REG-WE380NXQ59,LOW,2017-06-25,BLACKLISTED
VND-04539,HarborLight Services Inc,DISTRIBUTOR,United Kingdom,REG-KX845LVV42,MEDIUM,2017-08-02,BLACKLISTED
VND-04540,YellowBridge Partners Inc,SUPPLIER,United Kingdom,REG-NE133WSG05,LOW,2019-01-07,ACTIVE
VND-04541,RapidCore Consulting Ltd,SUPPLIER,China,REG-VT963GBM51,LOW,2015-07-19,ACTIVE
VND-04542,XcelPath Networks Ltd,SERVICE_PROVIDER,South Africa,REG-RO674ZBO51,LOW,2017-07-13,ACTIVE
VND-04543,Apex Solutions,SUPPLIER,United Kingdom,REG-UB659QEF05,LOW,2022-03-31,ACTIVE
VND-04544,BlueStar Procurement,CONSULTANT,United Kingdom,REG-QI372ASF23,MEDIUM,2019-03-24,ACTIVE
VND-04545,UnityCore Technologies LLC,MANUFACTURER,France,REG-NO870IHI32,MEDIUM,2018-02-24,ACTIVE
VND-04546,WaveCore Manufacturing Ltd,SUPPLIER,Australia,REG-NP817UKW18,LOW,2018-06-20,ACTIVE
VND-04547,JetStream Analytics Group,CONTRACTOR,Germany,REG-IH354EKC75,LOW,2015-01-02,ACTIVE
VND-04548,InnoCore Dynamics LLC,SUPPLIER,Canada,REG-NE596FTM37,MEDIUM,2017-08-17,BLACKLISTED
VND-04549,Alpha_Inc Ltd,SUPPLIER,India,REG-GZ331KPD08,LOW,2023-08-14,ACTIVE
VND-04550,VoltEdge Solutions Holdings,CONSULTANT,Australia,REG-BP659IGG40,LOW,2024-05-24,ACTIVE
VND-04551,NexPoint Analytics Holdings,CONTRACTOR,United Kingdom,REG-XT036FRC48,LOW,2023-06-28,ACTIVE
VND-04552,GlobalNex Corp,SERVICE_PROVIDER,France,REG-TE021TQB82,LOW,2022-07-07,ACTIVE
VND-04553,BlueStar Procurement Holdings,CONTRACTOR,United Kingdom,REG-HQ817BEB02,LOW,2015-08-28,ACTIVE
VND-04554,XpressCore Dynamics International,CONSULTANT,United States,REG-LW878ESK73,LOW,2015-10-02,ACTIVE
VND-04555,FlowBridge Inc,MANUFACTURER,Germany,REG-QI997BRM03,MEDIUM,2022-11-08,ACTIVE
VND-04556,RapidCore Consulting,MANUFACTURER,Japan,REG-TT474IGC33,LOW,2023-12-10,ACTIVE
VND-04557,EdgeWave Technologies LLC,SERVICE_PROVIDER,France,REG-SZ651AEA00,LOW,2016-04-11,ACTIVE
VND-04558,ClearPath Logistics,MANUFACTURER,France,REG-VX413VVD13,LOW,2019-05-02,ACTIVE
VND-04559,PrimeAxis Corp Group,CONSULTANT,France,REG-WJ942RRI07,LOW,2016-09-11,ACTIVE
VND-04560,JetStream Analytics,SERVICE_PROVIDER,Japan,REG-IQ395FFY67,LOW,2016-07-19,ACTIVE
VND-04561,GreenBridge Consulting Holdings,CONSULTANT,France,REG-JF189TJD89,LOW,2019-08-24,ACTIVE
VND-04562,JetStream Analytics Ltd,CONSULTANT,United States,REG-EN767GED75,LOW,2018-06-30,ACTIVE
VND-04563,PrimeAxis Corp International,CONTRACTOR,India,REG-FI123KON98,LOW,2024-04-23,ACTIVE
VND-04564,TitanPath Holdings Group,MANUFACTURER,United States,REG-EO720CRX48,LOW,2017-09-23,ACTIVE
VND-04565,WaveCore Manufacturing Ltd,MANUFACTURER,Netherlands,REG-VG194AGZ55,LOW,2022-05-22,ACTIVE
VND-04566,NorthBridge Supplies Group,LOGISTICS,UAE,REG-IJ173RBF41,MEDIUM,2020-05-14,ACTIVE
VND-04567,RapidCore Consulting Ltd,LOGISTICS,France,REG-OO964YGW03,MEDIUM,2017-04-06,ACTIVE
VND-04568,VertiLink Distributors Group,CONSULTANT,United States,REG-MK758GXI59,LOW,2020-11-15,ACTIVE
VND-04569,RapidCore Consulting Inc,LOGISTICS,Canada,REG-XR536TMM20,LOW,2015-05-05,ACTIVE
VND-04570,BlueStar Procurement International,CONSULTANT,Singapore,REG-RK392UQB71,MEDIUM,2018-04-14,ACTIVE
VND-04571,OmegaLink Systems Inc,SUPPLIER,United States,REG-DA638IDV56,LOW,2019-02-19,ACTIVE
VND-04572,UltraVista Technologies Holdings,LOGISTICS,India,REG-JQ715RLD37,LOW,2017-06-22,BLACKLISTED
VND-04573,SkyBridge Logistics International,LOGISTICS,Canada,REG-RU555RSW53,LOW,2018-07-10,ACTIVE
VND-04574,QuantumEdge Solutions Ltd,DISTRIBUTOR,India,REG-DD078SGH96,LOW,2019-12-13,INACTIVE
VND-04575,RedPoint Consulting Inc,DISTRIBUTOR,India,REG-WC892VCD21,LOW,2023-12-30,ACTIVE
VND-04576,BridgeTech Consulting Holdings,MANUFACTURER,United States,REG-TF204WEH09,MEDIUM,2019-07-25,ACTIVE
VND-04577,LucentBridge Technologies Group,SERVICE_PROVIDER,Germany,REG-XQ246FIS17,LOW,2021-05-13,INACTIVE
VND-04578,Epsilon_Group,LOGISTICS,United States,REG-JB041AEF04,LOW,2016-08-08,ACTIVE
VND-04579,XpressCore Dynamics International,MANUFACTURER,France,REG-BI864XST42,MEDIUM,2019-09-08,ACTIVE
VND-04580,WavePath Inc Holdings,SUPPLIER,South Africa,REG-AE704FHZ98,LOW,2022-11-16,ACTIVE
VND-04581,QuantumEdge Solutions LLC,LOGISTICS,United States,REG-XA018OPK77,LOW,2018-01-08,ACTIVE
VND-04582,TrueNorth Services International,MANUFACTURER,Canada,REG-OY570WBD44,LOW,2023-10-11,ACTIVE
VND-04583,Alpha_Inc Group,SERVICE_PROVIDER,Australia,REG-XH324KNE66,HIGH,2018-04-13,ACTIVE
VND-04584,Epsilon_Group LLC,MANUFACTURER,United States,REG-QZ490OGG30,LOW,2022-06-29,ACTIVE
VND-04585,FusionCore Analytics LLC,SERVICE_PROVIDER,United States,REG-LK779JQZ98,LOW,2021-05-12,ACTIVE
VND-04586,SilverPath Holdings LLC,SUPPLIER,Australia,REG-SH924HGR70,LOW,2022-05-08,ACTIVE
VND-04587,NexPoint Analytics Ltd,SUPPLIER,India,REG-XS301PIP86,LOW,2016-07-02,ACTIVE
VND-04588,JetStream Analytics Inc,CONSULTANT,Australia,REG-GG145YHK65,LOW,2017-09-22,ACTIVE
VND-04589,TitanPath Holdings,MANUFACTURER,India,REG-DB759PRP17,LOW,2021-05-13,ACTIVE
VND-04590,ZenithBridge Corp International,LOGISTICS,Australia,REG-YZ743RES25,LOW,2019-06-28,ACTIVE
VND-04591,OpenBridge Systems Group,CONSULTANT,Netherlands,REG-UF053PQJ62,LOW,2022-07-11,ACTIVE
VND-04592,EdgeWave Technologies Group,LOGISTICS,United States,REG-GO311EHL54,LOW,2023-11-26,ACTIVE
VND-04593,DeltaPath Logistics LLC,DISTRIBUTOR,India,REG-FG020PVZ60,LOW,2022-07-31,ACTIVE
VND-04594,YieldPoint Partners Inc,LOGISTICS,UAE,REG-IL930ERT05,LOW,2017-11-02,ACTIVE
VND-04595,NorthBridge Supplies International,MANUFACTURER,China,REG-VW426XMJ73,LOW,2020-01-23,BLACKLISTED
VND-04596,GreenBridge Consulting Group,DISTRIBUTOR,South Africa,REG-HA425GRU61,LOW,2022-10-02,ACTIVE
VND-04597,OpenBridge Systems,CONSULTANT,Canada,REG-VJ999AYS44,LOW,2022-10-27,ACTIVE
VND-04598,SkyBridge Logistics Holdings,CONTRACTOR,Singapore,REG-NC184WXU55,LOW,2021-10-20,ACTIVE
VND-04599,BridgeTech Consulting Ltd,SERVICE_PROVIDER,India,REG-UP826NXD82,MEDIUM,2019-02-26,ACTIVE
VND-04600,HarborLight Services Inc,CONSULTANT,India,REG-QT814CLZ99,LOW,2017-02-08,ACTIVE
VND-04601,FlowBridge Inc Ltd,CONTRACTOR,United States,REG-XL323OWG58,LOW,2017-05-31,ACTIVE
VND-04602,Apex Solutions,CONTRACTOR,India,REG-HB035VBZ28,MEDIUM,2016-03-19,BLACKLISTED
VND-04603,Alpha_Inc Ltd,MANUFACTURER,Ireland,REG-FL750ROC78,LOW,2023-01-09,ACTIVE
VND-04604,NorthBridge Supplies Ltd,DISTRIBUTOR,China,REG-WL354RTS42,LOW,2023-03-25,ACTIVE
VND-04605,CoreVault Systems Holdings,MANUFACTURER,United States,REG-SX777RKY74,LOW,2017-11-11,ACTIVE
VND-04606,PrimeAxis Corp,SERVICE_PROVIDER,Canada,REG-BS493ZDD04,LOW,2018-11-28,ACTIVE
VND-04607,SkyBridge Logistics Group,CONTRACTOR,United Kingdom,REG-GI606YTI98,MEDIUM,2024-05-07,ACTIVE
VND-04608,RedPoint Consulting Ltd,CONSULTANT,France,REG-ZN627FDL55,LOW,2022-03-29,ACTIVE
VND-04609,GreenBridge Consulting,SUPPLIER,Japan,REG-BL385GIH46,LOW,2017-03-18,ACTIVE
VND-04610,ZenithBridge Corp Ltd,SERVICE_PROVIDER,India,REG-XQ040ZWU72,LOW,2018-07-25,ACTIVE
VND-04611,Gamma_Co International,CONTRACTOR,United States,REG-WB396DKN01,LOW,2021-02-26,ACTIVE
VND-04612,CoreVault Systems Group,LOGISTICS,United States,REG-CK324JZI70,LOW,2020-03-09,ACTIVE
VND-04613,TitanPath Holdings Ltd,MANUFACTURER,United Kingdom,REG-HR517ZXD43,LOW,2022-03-30,ACTIVE
VND-04614,FlowBridge Inc,DISTRIBUTOR,Canada,REG-VR325SXL03,LOW,2019-02-07,ACTIVE
VND-04615,BlueStar Procurement,DISTRIBUTOR,China,REG-QR439JDJ88,LOW,2015-12-15,ACTIVE
VND-04616,ClearPath Logistics Holdings,MANUFACTURER,Netherlands,REG-FY952FLQ36,LOW,2021-06-30,ACTIVE
VND-04617,Acuity Systems,LOGISTICS,United States,REG-MS964VWT54,LOW,2020-05-05,ACTIVE
VND-04618,VertiLink Distributors Ltd,CONTRACTOR,United Kingdom,REG-LC957UMU81,MEDIUM,2017-04-29,ACTIVE
VND-04619,EdgeWave Technologies Ltd,SERVICE_PROVIDER,Germany,REG-UG174HOI27,LOW,2018-11-25,ACTIVE
VND-04620,XcelPath Networks Group,CONSULTANT,India,REG-MN240ZQI23,LOW,2019-02-02,ACTIVE
VND-04621,XpressCore Dynamics Ltd,CONTRACTOR,United Kingdom,REG-RT761BXQ76,LOW,2016-10-30,ACTIVE
VND-04622,GlobalNex Corp International,MANUFACTURER,France,REG-QX404GFK65,LOW,2023-09-17,ACTIVE
VND-04623,SkyBridge Logistics Holdings,LOGISTICS,India,REG-HB863WAI81,LOW,2021-01-18,ACTIVE
VND-04624,FusionCore Analytics Ltd,SUPPLIER,United Kingdom,REG-EX289PSR20,HIGH,2017-05-02,ACTIVE
VND-04625,VertiLink Distributors Group,LOGISTICS,Australia,REG-TI595CXA28,LOW,2016-10-07,ACTIVE
VND-04626,BlueStar Procurement Ltd,LOGISTICS,Ireland,REG-NN774USQ23,LOW,2021-04-13,ACTIVE
VND-04627,OpenBridge Systems Holdings,MANUFACTURER,United States,REG-TC337HNM32,LOW,2024-02-04,ACTIVE
VND-04628,HorizonEdge Inc Holdings,SERVICE_PROVIDER,United States,REG-HC692AIY15,LOW,2018-05-13,ACTIVE
VND-04629,IronPoint Manufacturing International,CONSULTANT,United States,REG-QM077OOQ21,HIGH,2024-03-05,ACTIVE
VND-04630,EcoVenture Supplies Group,LOGISTICS,United States,REG-NF869EXW65,LOW,2023-02-05,ACTIVE
VND-04631,OmegaLink Systems Ltd,LOGISTICS,United Kingdom,REG-LA731JKJ05,LOW,2023-01-07,ACTIVE
VND-04632,EcoVenture Supplies International,LOGISTICS,United States,REG-BQ318ZKX73,HIGH,2023-05-18,INACTIVE
VND-04633,SilverPath Holdings Group,CONSULTANT,France,REG-DC079OGI33,LOW,2018-07-30,ACTIVE
VND-04634,MeridianTech,DISTRIBUTOR,United States,REG-VT973HVD41,LOW,2023-10-01,ACTIVE
VND-04635,JetStream Analytics,LOGISTICS,United States,REG-HJ275AIT90,LOW,2015-07-16,ACTIVE
VND-04636,MeridianTech Holdings,CONTRACTOR,France,REG-JL009BJP07,MEDIUM,2022-07-28,ACTIVE
VND-04637,DeltaPath Logistics Holdings,MANUFACTURER,France,REG-LW712RWL18,LOW,2023-04-15,ACTIVE
VND-04638,ClearPath Logistics International,LOGISTICS,Japan,REG-XC395IPN96,MEDIUM,2016-01-20,ACTIVE
VND-04639,BlueStar Procurement,DISTRIBUTOR,Brazil,REG-UD159WHD98,MEDIUM,2022-08-08,ACTIVE
VND-04640,XcelPath Networks LLC,SERVICE_PROVIDER,Germany,REG-KM579AJH03,LOW,2021-11-03,ACTIVE
VND-04641,DawnTech Services International,SUPPLIER,South Africa,REG-SE806DVA09,MEDIUM,2018-04-27,ACTIVE
VND-04642,HorizonEdge Inc,CONSULTANT,India,REG-DC241GOI30,LOW,2017-08-18,ACTIVE
VND-04643,NexPoint Analytics LLC,CONSULTANT,United Kingdom,REG-UV675RIV87,MEDIUM,2019-02-10,ACTIVE
VND-04644,InnoCore Dynamics LLC,MANUFACTURER,Canada,REG-TV095CSN91,HIGH,2019-04-05,BLACKLISTED
VND-04645,MeridianTech LLC,CONSULTANT,United States,REG-NS723RZI66,LOW,2017-01-16,ACTIVE
VND-04646,PrimeAxis Corp Ltd,SUPPLIER,Australia,REG-GI728HSX65,LOW,2022-11-21,ACTIVE
VND-04647,EcoVenture Supplies LLC,SERVICE_PROVIDER,United States,REG-RW204QUC38,LOW,2017-09-23,ACTIVE
